story,story_uid,sound_id,kind,start,sound,onset,duration,orig_time,extras,phoneme,sequence_id,condition,word_index,speech_rate,voice,pronounced,word
cable_spool_fort,1.0,0.0,phoneme,59.25,stimuli/audio/cable_spool_fort_0.wav,88.31,0.0700000000000002,2000-01-01 00:00:00+00:00,{},f_E,13.0,sentence,26.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,59.32,stimuli/audio/cable_spool_fort_0.wav,88.38,0.0499999999999971,2000-01-01 00:00:00+00:00,{},dh_B,13.0,sentence,27.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,word,59.32,stimuli/audio/cable_spool_fort_0.wav,88.38,0.1199999999999974,2000-01-01 00:00:00+00:00,{},,13.0,sentence,27.0,190.0,Samantha,1.0,the
cable_spool_fort,1.0,0.0,phoneme,59.37,stimuli/audio/cable_spool_fort_0.wav,88.43,0.0700000000000002,2000-01-01 00:00:00+00:00,{},ah_E,13.0,sentence,27.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,59.97,stimuli/audio/cable_spool_fort_0.wav,89.03,0.1000000000000014,2000-01-01 00:00:00+00:00,{},w_B,13.0,sentence,29.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,word,59.97,stimuli/audio/cable_spool_fort_0.wav,89.03,0.2100000000000008,2000-01-01 00:00:00+00:00,{},,13.0,sentence,29.0,190.0,Samantha,1.0,wood
cable_spool_fort,1.0,0.0,phoneme,60.07,stimuli/audio/cable_spool_fort_0.wav,89.13,0.0700000000000002,2000-01-01 00:00:00+00:00,{},uh_I,13.0,sentence,29.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,60.14,stimuli/audio/cable_spool_fort_0.wav,89.2,0.0399999999999991,2000-01-01 00:00:00+00:00,{},d_E,13.0,sentence,29.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,60.18,stimuli/audio/cable_spool_fort_0.wav,89.24,0.0900000000000034,2000-01-01 00:00:00+00:00,{},aa_B,13.0,sentence,30.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,word,60.18,stimuli/audio/cable_spool_fort_0.wav,89.24,0.1499999999999985,2000-01-01 00:00:00+00:00,{},,13.0,sentence,30.0,190.0,Samantha,1.0,on
cable_spool_fort,1.0,0.0,phoneme,60.27,stimuli/audio/cable_spool_fort_0.wav,89.33,0.0599999999999951,2000-01-01 00:00:00+00:00,{},n_E,13.0,sentence,30.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,60.33,stimuli/audio/cable_spool_fort_0.wav,89.39,0.0600000000000022,2000-01-01 00:00:00+00:00,{},hh_B,13.0,sentence,31.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,word,60.33,stimuli/audio/cable_spool_fort_0.wav,89.39,0.1900000000000048,2000-01-01 00:00:00+00:00,{},,13.0,sentence,31.0,190.0,Samantha,1.0,his
cable_spool_fort,1.0,0.0,phoneme,60.39,stimuli/audio/cable_spool_fort_0.wav,89.45,0.0600000000000022,2000-01-01 00:00:00+00:00,{},ih_I,13.0,sentence,31.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,60.45,stimuli/audio/cable_spool_fort_0.wav,89.51,0.0700000000000002,2000-01-01 00:00:00+00:00,{},z_E,13.0,sentence,31.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,60.53,stimuli/audio/cable_spool_fort_0.wav,89.59,0.0700000000000002,2000-01-01 00:00:00+00:00,{},b_B,13.0,sentence,32.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,word,60.53,stimuli/audio/cable_spool_fort_0.wav,89.59,0.2999999999999971,2000-01-01 00:00:00+00:00,{},,13.0,sentence,32.0,190.0,Samantha,1.0,belly
cable_spool_fort,1.0,0.0,phoneme,60.6,stimuli/audio/cable_spool_fort_0.wav,89.66,0.0700000000000002,2000-01-01 00:00:00+00:00,{},eh_I,13.0,sentence,32.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,60.67,stimuli/audio/cable_spool_fort_0.wav,89.73,0.0899999999999963,2000-01-01 00:00:00+00:00,{},l_I,13.0,sentence,32.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,60.76,stimuli/audio/cable_spool_fort_0.wav,89.82,0.0700000000000002,2000-01-01 00:00:00+00:00,{},iy_E,13.0,sentence,32.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,60.83,stimuli/audio/cable_spool_fort_0.wav,89.89,0.0799999999999983,2000-01-01 00:00:00+00:00,{},t_B,13.0,sentence,33.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,word,60.83,stimuli/audio/cable_spool_fort_0.wav,89.89,0.1700000000000017,2000-01-01 00:00:00+00:00,{},,13.0,sentence,33.0,190.0,Samantha,1.0,to
cable_spool_fort,1.0,0.0,phoneme,60.91,stimuli/audio/cable_spool_fort_0.wav,89.97,0.0900000000000034,2000-01-01 00:00:00+00:00,{},uw_E,13.0,sentence,33.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,61.0,stimuli/audio/cable_spool_fort_0.wav,90.06,0.0399999999999991,2000-01-01 00:00:00+00:00,{},ae_B,13.0,sentence,34.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,word,61.0,stimuli/audio/cable_spool_fort_0.wav,90.06,0.4299999999999997,2000-01-01 00:00:00+00:00,{},,13.0,sentence,34.0,190.0,Samantha,1.0,admire
cable_spool_fort,1.0,0.0,phoneme,61.04,stimuli/audio/cable_spool_fort_0.wav,90.1,0.0700000000000002,2000-01-01 00:00:00+00:00,{},d_I,13.0,sentence,34.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,61.11,stimuli/audio/cable_spool_fort_0.wav,90.17,0.0799999999999983,2000-01-01 00:00:00+00:00,{},m_I,13.0,sentence,34.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,61.19,stimuli/audio/cable_spool_fort_0.wav,90.25,0.1700000000000017,2000-01-01 00:00:00+00:00,{},ay_I,13.0,sentence,34.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,61.36,stimuli/audio/cable_spool_fort_0.wav,90.42,0.0700000000000002,2000-01-01 00:00:00+00:00,{},r_E,13.0,sentence,34.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,61.43,stimuli/audio/cable_spool_fort_0.wav,90.49,0.0600000000000022,2000-01-01 00:00:00+00:00,{},hh_B,13.0,sentence,35.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,word,61.43,stimuli/audio/cable_spool_fort_0.wav,90.49,0.2100000000000008,2000-01-01 00:00:00+00:00,{},,13.0,sentence,35.0,190.0,Samantha,1.0,his
cable_spool_fort,1.0,0.0,phoneme,61.49,stimuli/audio/cable_spool_fort_0.wav,90.55,0.0799999999999983,2000-01-01 00:00:00+00:00,{},ih_I,13.0,sentence,35.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,61.57,stimuli/audio/cable_spool_fort_0.wav,90.63,0.0700000000000002,2000-01-01 00:00:00+00:00,{},z_E,13.0,sentence,35.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,61.64,stimuli/audio/cable_spool_fort_0.wav,90.7,0.0899999999999963,2000-01-01 00:00:00+00:00,{},hh_B,13.0,sentence,36.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,word,61.64,stimuli/audio/cable_spool_fort_0.wav,90.7,0.6799999999999997,2000-01-01 00:00:00+00:00,{},,13.0,sentence,36.0,190.0,Samantha,1.0,handiwork
cable_spool_fort,1.0,0.0,phoneme,61.73,stimuli/audio/cable_spool_fort_0.wav,90.79,0.0900000000000034,2000-01-01 00:00:00+00:00,{},ae_I,13.0,sentence,36.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,61.82,stimuli/audio/cable_spool_fort_0.wav,90.88,0.0499999999999971,2000-01-01 00:00:00+00:00,{},n_I,13.0,sentence,36.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,61.87,stimuli/audio/cable_spool_fort_0.wav,90.93,0.0700000000000002,2000-01-01 00:00:00+00:00,{},d_I,13.0,sentence,36.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,61.94,stimuli/audio/cable_spool_fort_0.wav,91.0,0.0600000000000022,2000-01-01 00:00:00+00:00,{},iy_I,13.0,sentence,36.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,62.0,stimuli/audio/cable_spool_fort_0.wav,91.06,0.0700000000000002,2000-01-01 00:00:00+00:00,{},w_I,13.0,sentence,36.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,62.07,stimuli/audio/cable_spool_fort_0.wav,91.13,0.1499999999999985,2000-01-01 00:00:00+00:00,{},er_I,13.0,sentence,36.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,62.22,stimuli/audio/cable_spool_fort_0.wav,91.28,0.1000000000000014,2000-01-01 00:00:00+00:00,{},k_E,13.0,sentence,36.0,190.0,Samantha,1.0,
cable_spool_fort,1.0,0.0,phoneme,62.53,stimuli/audio/cable_spool_fort_0.wav,91.59,0.0700000000000002,2000-01-01 00:00:00+00:00,{},dh_B,14.0,sentence,0.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,62.53,stimuli/audio/cable_spool_fort_0.wav,91.59,0.1400000000000005,2000-01-01 00:00:00+00:00,{},,14.0,sentence,0.0,175.0,Allison,1.0,The
cable_spool_fort,1.0,0.0,phoneme,62.6,stimuli/audio/cable_spool_fort_0.wav,91.66,0.0700000000000002,2000-01-01 00:00:00+00:00,{},ah_E,14.0,sentence,0.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,62.67,stimuli/audio/cable_spool_fort_0.wav,91.73,0.0899999999999963,2000-01-01 00:00:00+00:00,{},f_B,14.0,sentence,1.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,62.67,stimuli/audio/cable_spool_fort_0.wav,91.73,0.2800000000000011,2000-01-01 00:00:00+00:00,{},,14.0,sentence,1.0,175.0,Allison,1.0,fort
cable_spool_fort,1.0,0.0,phoneme,62.76,stimuli/audio/cable_spool_fort_0.wav,91.82,0.1000000000000014,2000-01-01 00:00:00+00:00,{},ao_I,14.0,sentence,1.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,62.86,stimuli/audio/cable_spool_fort_0.wav,91.92,0.0200000000000031,2000-01-01 00:00:00+00:00,{},r_I,14.0,sentence,1.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,62.88,stimuli/audio/cable_spool_fort_0.wav,91.94,0.0700000000000002,2000-01-01 00:00:00+00:00,{},t_E,14.0,sentence,1.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,62.97,stimuli/audio/cable_spool_fort_0.wav,92.03,0.0600000000000022,2000-01-01 00:00:00+00:00,{},w_B,14.0,sentence,2.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,62.97,stimuli/audio/cable_spool_fort_0.wav,92.03,0.1700000000000017,2000-01-01 00:00:00+00:00,{},,14.0,sentence,2.0,175.0,Allison,1.0,was
cable_spool_fort,1.0,0.0,phoneme,63.03,stimuli/audio/cable_spool_fort_0.wav,92.09,0.0499999999999971,2000-01-01 00:00:00+00:00,{},ah_I,14.0,sentence,2.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,63.08,stimuli/audio/cable_spool_fort_0.wav,92.14,0.0600000000000022,2000-01-01 00:00:00+00:00,{},z_E,14.0,sentence,2.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,63.139999,stimuli/audio/cable_spool_fort_0.wav,92.2,0.0799999999999983,2000-01-01 00:00:00+00:00,{},,14.0,sentence,3.0,175.0,Allison,1.0,a
cable_spool_fort,1.0,0.0,phoneme,63.139999,stimuli/audio/cable_spool_fort_0.wav,92.2,0.0799999999999983,2000-01-01 00:00:00+00:00,{},ah_S,14.0,sentence,3.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,63.22,stimuli/audio/cable_spool_fort_0.wav,92.28,0.0799999999999983,2000-01-01 00:00:00+00:00,{},l_B,14.0,sentence,4.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,63.22,stimuli/audio/cable_spool_fort_0.wav,92.28,0.4100000000000037,2000-01-01 00:00:00+00:00,{},,14.0,sentence,4.0,175.0,Allison,1.0,lone
cable_spool_fort,1.0,0.0,phoneme,63.3,stimuli/audio/cable_spool_fort_0.wav,92.36,0.1900000000000048,2000-01-01 00:00:00+00:00,{},ow_I,14.0,sentence,4.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,63.49,stimuli/audio/cable_spool_fort_0.wav,92.55,0.1400000000000005,2000-01-01 00:00:00+00:00,{},n_E,14.0,sentence,4.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,63.82,stimuli/audio/cable_spool_fort_0.wav,92.88,0.0899999999999963,2000-01-01 00:00:00+00:00,{},w_B,14.0,sentence,5.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,63.82,stimuli/audio/cable_spool_fort_0.wav,92.88,0.3399999999999963,2000-01-01 00:00:00+00:00,{},,14.0,sentence,5.0,175.0,Allison,1.0,wooden
cable_spool_fort,1.0,0.0,phoneme,63.91,stimuli/audio/cable_spool_fort_0.wav,92.97,0.0700000000000002,2000-01-01 00:00:00+00:00,{},uh_I,14.0,sentence,5.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,63.98,stimuli/audio/cable_spool_fort_0.wav,93.04,0.0200000000000031,2000-01-01 00:00:00+00:00,{},d_I,14.0,sentence,5.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,64.0,stimuli/audio/cable_spool_fort_0.wav,93.06,0.0699999999999931,2000-01-01 00:00:00+00:00,{},ah_I,14.0,sentence,5.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,64.07,stimuli/audio/cable_spool_fort_0.wav,93.13,0.0900000000000034,2000-01-01 00:00:00+00:00,{},n_E,14.0,sentence,5.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,64.16,stimuli/audio/cable_spool_fort_0.wav,93.22,0.1300000000000096,2000-01-01 00:00:00+00:00,{},k_B,14.0,sentence,6.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,64.16,stimuli/audio/cable_spool_fort_0.wav,93.22,0.4000000000000057,2000-01-01 00:00:00+00:00,{},,14.0,sentence,6.0,175.0,Allison,1.0,cable
cable_spool_fort,1.0,0.0,phoneme,64.29,stimuli/audio/cable_spool_fort_0.wav,93.35,0.1099999999999994,2000-01-01 00:00:00+00:00,{},ey_I,14.0,sentence,6.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,64.4,stimuli/audio/cable_spool_fort_0.wav,93.46,0.019999999999996,2000-01-01 00:00:00+00:00,{},b_I,14.0,sentence,6.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,64.42,stimuli/audio/cable_spool_fort_0.wav,93.48,0.0600000000000022,2000-01-01 00:00:00+00:00,{},ah_I,14.0,sentence,6.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,64.48,stimuli/audio/cable_spool_fort_0.wav,93.54,0.0799999999999983,2000-01-01 00:00:00+00:00,{},l_E,14.0,sentence,6.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,64.88,stimuli/audio/cable_spool_fort_0.wav,93.94,0.0799999999999983,2000-01-01 00:00:00+00:00,{},l_B,14.0,sentence,8.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,64.88,stimuli/audio/cable_spool_fort_0.wav,93.94,0.2000000000000028,2000-01-01 00:00:00+00:00,{},,14.0,sentence,8.0,175.0,Allison,1.0,like
cable_spool_fort,1.0,0.0,phoneme,64.96,stimuli/audio/cable_spool_fort_0.wav,94.02,0.0600000000000022,2000-01-01 00:00:00+00:00,{},ay_I,14.0,sentence,8.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,65.02,stimuli/audio/cable_spool_fort_0.wav,94.08,0.0600000000000022,2000-01-01 00:00:00+00:00,{},k_E,14.0,sentence,8.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,65.08,stimuli/audio/cable_spool_fort_0.wav,94.14,0.0600000000000022,2000-01-01 00:00:00+00:00,{},,14.0,sentence,9.0,175.0,Allison,1.0,a
cable_spool_fort,1.0,0.0,phoneme,65.08,stimuli/audio/cable_spool_fort_0.wav,94.14,0.0600000000000022,2000-01-01 00:00:00+00:00,{},ah_S,14.0,sentence,9.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,65.139999,stimuli/audio/cable_spool_fort_0.wav,94.2,0.0900000000000034,2000-01-01 00:00:00+00:00,{},t_B,14.0,sentence,10.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,65.139999,stimuli/audio/cable_spool_fort_0.wav,94.2,0.269999999999996,2000-01-01 00:00:00+00:00,{},,14.0,sentence,10.0,175.0,Allison,1.0,tall
cable_spool_fort,1.0,0.0,phoneme,65.229999,stimuli/audio/cable_spool_fort_0.wav,94.29,0.1099999999999994,2000-01-01 00:00:00+00:00,{},ao_I,14.0,sentence,10.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,65.339999,stimuli/audio/cable_spool_fort_0.wav,94.4,0.0699999999999931,2000-01-01 00:00:00+00:00,{},l_E,14.0,sentence,10.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,65.41,stimuli/audio/cable_spool_fort_0.wav,94.47,0.0799999999999983,2000-01-01 00:00:00+00:00,{},b_B,14.0,sentence,11.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,65.41,stimuli/audio/cable_spool_fort_0.wav,94.47,0.3400000000000034,2000-01-01 00:00:00+00:00,{},,14.0,sentence,11.0,175.0,Allison,1.0,barrel
cable_spool_fort,1.0,0.0,phoneme,65.49,stimuli/audio/cable_spool_fort_0.wav,94.55,0.0799999999999983,2000-01-01 00:00:00+00:00,{},eh_I,14.0,sentence,11.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,65.57,stimuli/audio/cable_spool_fort_0.wav,94.63,0.0500000000000113,2000-01-01 00:00:00+00:00,{},r_I,14.0,sentence,11.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,65.62,stimuli/audio/cable_spool_fort_0.wav,94.68,0.0699999999999931,2000-01-01 00:00:00+00:00,{},ah_I,14.0,sentence,11.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,65.69,stimuli/audio/cable_spool_fort_0.wav,94.75,0.0600000000000022,2000-01-01 00:00:00+00:00,{},l_E,14.0,sentence,11.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,65.75,stimuli/audio/cable_spool_fort_0.wav,94.81,0.0600000000000022,2000-01-01 00:00:00+00:00,{},w_B,14.0,sentence,12.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,65.75,stimuli/audio/cable_spool_fort_0.wav,94.81,0.1899999999999977,2000-01-01 00:00:00+00:00,{},,14.0,sentence,12.0,175.0,Allison,1.0,with
cable_spool_fort,1.0,0.0,phoneme,65.81,stimuli/audio/cable_spool_fort_0.wav,94.87,0.0600000000000022,2000-01-01 00:00:00+00:00,{},ih_I,14.0,sentence,12.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,65.87,stimuli/audio/cable_spool_fort_0.wav,94.93,0.0699999999999931,2000-01-01 00:00:00+00:00,{},th_E,14.0,sentence,12.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,65.95,stimuli/audio/cable_spool_fort_0.wav,95.01,0.0699999999999931,2000-01-01 00:00:00+00:00,{},th_B,14.0,sentence,13.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,65.95,stimuli/audio/cable_spool_fort_0.wav,95.01,0.2199999999999988,2000-01-01 00:00:00+00:00,{},,14.0,sentence,13.0,175.0,Allison,1.0,thick
cable_spool_fort,1.0,0.0,phoneme,66.02,stimuli/audio/cable_spool_fort_0.wav,95.08,0.0799999999999983,2000-01-01 00:00:00+00:00,{},ih_I,14.0,sentence,13.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,66.1,stimuli/audio/cable_spool_fort_0.wav,95.16,0.0700000000000073,2000-01-01 00:00:00+00:00,{},k_E,14.0,sentence,13.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,66.17,stimuli/audio/cable_spool_fort_0.wav,95.23,0.0600000000000022,2000-01-01 00:00:00+00:00,{},d_B,14.0,sentence,14.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,66.17,stimuli/audio/cable_spool_fort_0.wav,95.23,0.3599999999999994,2000-01-01 00:00:00+00:00,{},,14.0,sentence,14.0,175.0,Allison,1.0,disks
cable_spool_fort,1.0,0.0,phoneme,66.23,stimuli/audio/cable_spool_fort_0.wav,95.29,0.0799999999999983,2000-01-01 00:00:00+00:00,{},ih_I,14.0,sentence,14.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,66.31,stimuli/audio/cable_spool_fort_0.wav,95.37,0.0799999999999983,2000-01-01 00:00:00+00:00,{},s_I,14.0,sentence,14.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,66.39,stimuli/audio/cable_spool_fort_0.wav,95.45,0.0799999999999983,2000-01-01 00:00:00+00:00,{},k_I,14.0,sentence,14.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,66.47,stimuli/audio/cable_spool_fort_0.wav,95.53,0.0600000000000022,2000-01-01 00:00:00+00:00,{},s_E,14.0,sentence,14.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,66.53,stimuli/audio/cable_spool_fort_0.wav,95.59,0.0699999999999931,2000-01-01 00:00:00+00:00,{},aa_B,14.0,sentence,15.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,66.53,stimuli/audio/cable_spool_fort_0.wav,95.59,0.1400000000000005,2000-01-01 00:00:00+00:00,{},,14.0,sentence,15.0,175.0,Allison,1.0,on
cable_spool_fort,1.0,0.0,phoneme,66.6,stimuli/audio/cable_spool_fort_0.wav,95.66,0.0700000000000073,2000-01-01 00:00:00+00:00,{},n_E,14.0,sentence,15.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,66.67,stimuli/audio/cable_spool_fort_0.wav,95.73,0.0499999999999971,2000-01-01 00:00:00+00:00,{},ih_B,14.0,sentence,16.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,66.67,stimuli/audio/cable_spool_fort_0.wav,95.73,0.2099999999999937,2000-01-01 00:00:00+00:00,{},,14.0,sentence,16.0,175.0,Allison,1.0,its
cable_spool_fort,1.0,0.0,phoneme,66.72,stimuli/audio/cable_spool_fort_0.wav,95.78,0.0600000000000022,2000-01-01 00:00:00+00:00,{},t_I,14.0,sentence,16.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,66.78,stimuli/audio/cable_spool_fort_0.wav,95.84,0.0999999999999943,2000-01-01 00:00:00+00:00,{},s_E,14.0,sentence,16.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,66.88,stimuli/audio/cable_spool_fort_0.wav,95.94,0.1400000000000005,2000-01-01 00:00:00+00:00,{},eh_B,14.0,sentence,17.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,66.88,stimuli/audio/cable_spool_fort_0.wav,95.94,0.4100000000000108,2000-01-01 00:00:00+00:00,{},,14.0,sentence,17.0,175.0,Allison,1.0,ends
cable_spool_fort,1.0,0.0,phoneme,67.02,stimuli/audio/cable_spool_fort_0.wav,96.08,0.1200000000000045,2000-01-01 00:00:00+00:00,{},n_I,14.0,sentence,17.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,67.14,stimuli/audio/cable_spool_fort_0.wav,96.2,0.0499999999999971,2000-01-01 00:00:00+00:00,{},d_I,14.0,sentence,17.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,67.19,stimuli/audio/cable_spool_fort_0.wav,96.25,0.1000000000000085,2000-01-01 00:00:00+00:00,{},z_E,14.0,sentence,17.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,67.469999,stimuli/audio/cable_spool_fort_0.wav,96.53,0.2000000000000028,2000-01-01 00:00:00+00:00,{},iy_B,14.0,sentence,18.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,67.469999,stimuli/audio/cable_spool_fort_0.wav,96.53,0.3199999999999932,2000-01-01 00:00:00+00:00,{},,14.0,sentence,18.0,175.0,Allison,1.0,each
cable_spool_fort,1.0,0.0,phoneme,67.669999,stimuli/audio/cable_spool_fort_0.wav,96.73,0.1199999999999903,2000-01-01 00:00:00+00:00,{},ch_E,14.0,sentence,18.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,67.79,stimuli/audio/cable_spool_fort_0.wav,96.85,0.059999999999988,2000-01-01 00:00:00+00:00,{},dh_B,14.0,sentence,19.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,67.79,stimuli/audio/cable_spool_fort_0.wav,96.85,0.1299999999999954,2000-01-01 00:00:00+00:00,{},,14.0,sentence,19.0,175.0,Allison,1.0,the
cable_spool_fort,1.0,0.0,phoneme,67.85,stimuli/audio/cable_spool_fort_0.wav,96.91,0.0700000000000073,2000-01-01 00:00:00+00:00,{},ah_E,14.0,sentence,19.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,67.92,stimuli/audio/cable_spool_fort_0.wav,96.98,0.1400000000000005,2000-01-01 00:00:00+00:00,{},s_B,14.0,sentence,20.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,67.92,stimuli/audio/cable_spool_fort_0.wav,96.98,0.3700000000000045,2000-01-01 00:00:00+00:00,{},,14.0,sentence,20.0,175.0,Allison,1.0,size
cable_spool_fort,1.0,0.0,phoneme,68.06,stimuli/audio/cable_spool_fort_0.wav,97.12,0.1799999999999926,2000-01-01 00:00:00+00:00,{},ay_I,14.0,sentence,20.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,68.24,stimuli/audio/cable_spool_fort_0.wav,97.3,0.0500000000000113,2000-01-01 00:00:00+00:00,{},z_E,14.0,sentence,20.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,phoneme,68.29,stimuli/audio/cable_spool_fort_0.wav,97.35,0.0699999999999931,2000-01-01 00:00:00+00:00,{},ah_B,14.0,sentence,21.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,68.29,stimuli/audio/cable_spool_fort_0.wav,97.35,0.1400000000000005,2000-01-01 00:00:00+00:00,{},,14.0,sentence,21.0,175.0,Allison,1.0,of
cable_spool_fort,1.0,0.0,phoneme,68.36,stimuli/audio/cable_spool_fort_0.wav,97.42,0.0700000000000073,2000-01-01 00:00:00+00:00,{},v_E,14.0,sentence,21.0,175.0,Allison,1.0,
cable_spool_fort,1.0,0.0,word,68.429999,stimuli/audio/cable_spool_fort_0.wav,97.49,0.0500000000000113,2000-01-01 00:00:00+00:00,{},,14.0,sentence,22.0,175.0,Allison,1.0,a
