score,time,contrast,subject
0.0022667975675781413,-0.03,wordfreq,06
0.00017883915129566786,-0.02,wordfreq,06
0.012833515238161435,-0.01,wordfreq,06
0.004032989856494519,0.0,wordfreq,06
0.004034175148664975,0.01,wordfreq,06
0.014818619711272789,0.02,wordfreq,06
0.016173678015047113,0.03,wordfreq,06
-0.002851302035830697,0.04,wordfreq,06
0.001043341983864522,0.05,wordfreq,06
-0.0014043322618008764,0.06,wordfreq,06
0.013411807065050678,0.07,wordfreq,06
0.02437888197957567,0.08,wordfreq,06
0.010533778380793245,0.09,wordfreq,06
-0.004855357870585446,0.1,wordfreq,06
0.0050175312952490895,0.11,wordfreq,06
0.010508423749317904,0.12,wordfreq,06
0.001267045408799679,0.13,wordfreq,06
0.009441127798495987,0.14,wordfreq,06
0.014830274407260093,0.15,wordfreq,06
0.00975210747276504,0.16,wordfreq,06
0.025015244116706768,0.17,wordfreq,06
0.03208527490739527,0.18,wordfreq,06
0.034120007055843005,0.19,wordfreq,06
0.03154943288797512,0.2,wordfreq,06
0.02764456112218945,0.21,wordfreq,06
0.043036161404202286,0.22,wordfreq,06
0.038392258945527225,0.23,wordfreq,06
0.03853868441599799,0.24,wordfreq,06
0.022330217285627507,0.25,wordfreq,06
0.032612752340334464,0.26,wordfreq,06
0.04263538112980508,0.27,wordfreq,06
0.039636043705410955,0.28,wordfreq,06
0.03813934088640086,0.29,wordfreq,06
0.04064088886265077,0.3,wordfreq,06
0.036628180124465955,0.31,wordfreq,06
0.023325393951900364,0.32,wordfreq,06
0.02274916997409772,0.33,wordfreq,06
0.00837144226666185,0.34,wordfreq,06
0.006719767669938816,0.35,wordfreq,06
0.009829647665044171,0.36,wordfreq,06
0.01983809412538619,0.37,wordfreq,06
0.024631971692865316,0.38,wordfreq,06
0.03312086636531493,0.39,wordfreq,06
0.028767313287745264,0.4,wordfreq,06
0.03015418736199397,0.41,wordfreq,06
0.028208896561313288,0.42,wordfreq,06
0.029867446816333344,0.43,wordfreq,06
0.03175716915203122,0.44,wordfreq,06
0.03320728928710306,0.45,wordfreq,06
0.03329828782097022,0.46,wordfreq,06
0.03435814416556509,0.47,wordfreq,06
0.02041964288391091,0.48,wordfreq,06
0.016368143036533337,0.49,wordfreq,06
0.012937689773060826,0.5,wordfreq,06
0.018105280805901704,0.51,wordfreq,06
0.023210726881195274,0.52,wordfreq,06
0.006511812897675571,0.53,wordfreq,06
-0.0019751208631654076,0.54,wordfreq,06
0.0018296852450913263,0.55,wordfreq,06
0.01678645129718555,0.56,wordfreq,06
0.02823641974173955,0.57,wordfreq,06
0.017091311733273155,0.58,wordfreq,06
0.01516312274321056,0.59,wordfreq,06
0.02142097234079686,0.6,wordfreq,06
